symbol,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,recency_days,source
ACRE,5.375,5.25,6.0,5.0,4.0,3.42857,1970-01-01,20585.0,yfinance.info/recommendations
ACRS,9.66667,10.0,16.0,4.0,9.0,1.3,1970-01-01,20585.0,yfinance.info/recommendations
ACT,46.25,45.5,50.0,44.0,4.0,2.5,1970-01-01,20585.0,yfinance.info/recommendations
ACTG,6.0,6.0,6.0,6.0,1.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
ACTU,13.5,11.5,25.0,6.0,4.0,,1970-01-01,20585.0,yfinance.info/recommendations
ACVA,9.21667,8.5,16.0,5.0,12.0,2.23077,1970-01-01,20585.0,yfinance.info/recommendations
ACXP,17.0,10.0,31.0,10.0,3.0,1.33333,1970-01-01,20585.0,yfinance.info/recommendations
ADBE,327.955,314.755,487.0,220.0,34.0,2.46154,1970-01-01,20585.0,yfinance.info/recommendations
ADGM,3.5,3.5,4.0,3.0,2.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
ADI,394.3871,400.0,475.0,295.0,31.0,1.58824,1970-01-01,20585.0,yfinance.info/recommendations
ADMA,16.75,17.5,20.0,12.0,4.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
ADP,244.46667,240.0,305.0,190.0,15.0,2.83333,1970-01-01,20585.0,yfinance.info/recommendations
ADSK,325.54843,325.5,456.0,246.0,32.0,1.42424,1970-01-01,20585.0,yfinance.info/recommendations
ADT,8.16,8.5,9.0,7.0,5.0,2.4,1970-01-01,20585.0,yfinance.info/recommendations
AEE,120.53333,121.0,136.0,105.0,15.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
AEHR,63.66667,67.0,68.0,56.0,3.0,,1970-01-01,20585.0,yfinance.info/recommendations
AEM,252.3007,254.5,330.0,93.0,14.0,1.90476,1970-01-01,20585.0,yfinance.info/recommendations
AENT,9.0,9.0,10.0,8.0,3.0,,1970-01-01,20585.0,yfinance.info/recommendations
AEP,144.33333,144.0,169.0,131.0,21.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
AES,15.11111,15.0,16.0,15.0,9.0,2.81818,1970-01-01,20585.0,yfinance.info/recommendations
AESI,17.45455,16.0,28.0,9.0,11.0,2.5,1970-01-01,20585.0,yfinance.info/recommendations
AFBI,,,,,,,,,yfinance.info/recommendations
AFL,111.78571,112.5,126.0,99.0,14.0,3.07143,1970-01-01,20585.0,yfinance.info/recommendations
AGCO,127.92857,130.0,152.0,102.0,14.0,2.66667,1970-01-01,20585.0,yfinance.info/recommendations
AGEN,15.5,15.5,23.0,8.0,2.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
AGH,,,,,,,,,yfinance.info/recommendations
AGIO,41.125,38.5,60.0,28.0,8.0,1.6,1970-01-01,20585.0,yfinance.info/recommendations
AGM,215.33333,215.0,226.0,205.0,3.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
AGO,92.33333,94.0,103.0,80.0,3.0,2.66667,1970-01-01,20585.0,yfinance.info/recommendations
AHR,57.92308,58.0,63.0,54.0,13.0,1.53846,1970-01-01,20585.0,yfinance.info/recommendations
AHT,,,,,,,,,yfinance.info/recommendations
AI,8.81818,7.0,17.0,6.0,11.0,,1970-01-01,20585.0,yfinance.info/recommendations
AIG,88.05,87.0,101.0,80.0,20.0,2.36364,1970-01-01,20585.0,yfinance.info/recommendations
AII,25.5,25.5,28.0,23.0,4.0,,1970-01-01,20585.0,yfinance.info/recommendations
AIMD,,,,,,,,,yfinance.info/recommendations
AIN,56.25,55.0,64.0,51.0,4.0,3.25,1970-01-01,20585.0,yfinance.info/recommendations
AIRE,29.75,29.75,50.0,9.5,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
AISP,6.5,6.5,6.5,6.5,1.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
AIT,330.0,330.0,350.0,317.0,5.0,1.57143,1970-01-01,20585.0,yfinance.info/recommendations
AIZ,266.0,267.0,290.0,240.0,6.0,1.57143,1970-01-01,20585.0,yfinance.info/recommendations
AJG,267.10526,265.0,388.0,211.0,19.0,1.81818,1970-01-01,20585.0,yfinance.info/recommendations
AKAM,147.97957,150.0,195.0,87.0,23.0,2.12,1970-01-01,20585.0,yfinance.info/recommendations
AKO-B,31.967594,33.23345,41.26313,21.428232,6.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
AL,65.0,65.0,65.0,65.0,3.0,,1970-01-01,20585.0,yfinance.info/recommendations
ALB,209.55818,211.5,264.0,83.28,22.0,2.16667,1970-01-01,20585.0,yfinance.info/recommendations
ALCO,44.5,44.5,45.0,44.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
ALGM,54.41667,55.0,62.0,48.0,12.0,1.25,1970-01-01,20585.0,yfinance.info/recommendations
ALGN,209.07143,214.0,240.0,175.0,14.0,1.875,1970-01-01,20585.0,yfinance.info/recommendations
ALIT,2.2,1.5,5.0,0.8,4.0,2.5,1970-01-01,20585.0,yfinance.info/recommendations
ALL,240.81818,242.0,295.0,176.0,22.0,2.16,1970-01-01,20585.0,yfinance.info/recommendations
ALLR,9.75,9.75,9.75,9.75,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
ALRM,59.0,57.5,85.0,40.0,6.0,2.42857,1970-01-01,20585.0,yfinance.info/recommendations
ALSN,136.5,135.5,185.0,105.0,10.0,2.5,1970-01-01,20585.0,yfinance.info/recommendations
ALTO,9.0,9.0,10.0,8.0,2.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
ALTS,6.5,6.5,6.5,6.5,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
ALUR,5.5,5.5,8.0,3.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
AM,23.28571,23.0,26.0,20.0,7.0,3.125,1970-01-01,20585.0,yfinance.info/recommendations
AMAL,46.0,46.0,48.0,44.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
AMAT,439.38235,445.0,550.0,280.0,34.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
AMBQ,43.0,44.0,48.0,35.0,5.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
AMCX,7.5,6.5,10.0,6.0,6.0,3.625,1970-01-01,20585.0,yfinance.info/recommendations
AMD,445.02084,455.0,625.0,225.0,48.0,1.4902,1970-01-01,20585.0,yfinance.info/recommendations
AMG,385.7143,400.0,454.0,300.0,7.0,1.42857,1970-01-01,20585.0,yfinance.info/recommendations
AMGN,353.06668,352.5,432.0,200.0,30.0,2.45714,1970-01-01,20585.0,yfinance.info/recommendations
AMIX,2.0,2.0,2.0,2.0,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
AMOD,1.5,1.5,1.5,1.5,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
AMP,540.8182,530.0,636.0,467.0,11.0,2.42857,1970-01-01,20585.0,yfinance.info/recommendations
AMPL,10.65,10.0,18.0,7.0,10.0,1.81818,1970-01-01,20585.0,yfinance.info/recommendations
AMRX,17.0,17.0,19.0,15.0,5.0,,1970-01-01,20585.0,yfinance.info/recommendations
AMT,216.13635,210.0,260.0,195.0,22.0,1.76,1970-01-01,20585.0,yfinance.info/recommendations
AMTB,25.5,25.0,28.0,24.0,4.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
AMTM,36.54545,35.0,42.0,29.0,11.0,,1970-01-01,20585.0,yfinance.info/recommendations
AMTX,13.625,12.0,28.0,2.5,4.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
AMWD,59.0,59.0,63.0,55.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
AMWL,7.5,7.25,9.0,6.5,4.0,2.66667,1970-01-01,20585.0,yfinance.info/recommendations
AMZN,311.55145,317.0,370.0,207.0,62.0,1.34848,1970-01-01,20585.0,yfinance.info/recommendations
AN,241.90909,240.0,300.0,208.0,11.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
ANDE,80.0,75.0,90.0,75.0,3.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
ANET,188.902,186.0,220.0,173.0,26.0,1.31034,1970-01-01,20585.0,yfinance.info/recommendations
ANF,117.2,115.0,149.0,76.0,10.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
ANGX,7.8,8.0,9.0,6.0,5.0,1.2,1970-01-01,20585.0,yfinance.info/recommendations
ANRO,35.243,35.0,50.0,21.0,10.0,1.18182,1970-01-01,20585.0,yfinance.info/recommendations
ANTX,1.0,1.0,1.0,1.0,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
AON,387.3158,390.0,436.0,298.0,19.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
AOS,71.3,69.0,84.0,59.0,10.0,2.5,1970-01-01,20585.0,yfinance.info/recommendations
APA,41.40741,41.0,56.0,30.0,27.0,2.85714,1970-01-01,20585.0,yfinance.info/recommendations
APD,327.85666,330.0,360.0,275.0,21.0,1.91304,1970-01-01,20585.0,yfinance.info/recommendations
APG,53.2,53.0,56.0,50.0,10.0,1.4,1970-01-01,20585.0,yfinance.info/recommendations
APGE,118.3125,119.0,160.0,82.0,16.0,1.33333,1970-01-01,20585.0,yfinance.info/recommendations
APH,181.72221,180.0,215.0,135.0,18.0,1.55556,1970-01-01,20585.0,yfinance.info/recommendations
APLD,52.8,48.0,97.0,40.0,10.0,1.2,1970-01-01,20585.0,yfinance.info/recommendations
APO,146.70589,146.0,173.0,108.0,17.0,1.8,1970-01-01,20585.0,yfinance.info/recommendations
APOG,40.5,40.5,41.0,40.0,2.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
APP,645.3214,662.5,860.0,340.0,28.0,1.46667,1970-01-01,20585.0,yfinance.info/recommendations
APVO,21.0,21.0,21.0,21.0,1.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
APYX,6.5,6.0,8.0,6.0,4.0,1.25,1970-01-01,20585.0,yfinance.info/recommendations
AQB,,,,,,,,,yfinance.info/recommendations
AQMS,12.0,12.0,12.0,12.0,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
AQST,8.88889,9.0,11.0,6.0,9.0,,1970-01-01,20585.0,yfinance.info/recommendations
AR,50.19048,52.0,57.0,38.0,21.0,1.71429,1970-01-01,20585.0,yfinance.info/recommendations
ARAI,5.0,5.0,5.0,5.0,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
ARDT,12.59091,13.0,15.0,10.0,11.0,2.09091,1970-01-01,20585.0,yfinance.info/recommendations
ARDX,16.33333,16.0,19.0,13.0,9.0,1.1,1970-01-01,20585.0,yfinance.info/recommendations
ARE,52.57143,53.0,70.0,42.0,14.0,2.8125,1970-01-01,20585.0,yfinance.info/recommendations
AREB,,,,,,,,,yfinance.info/recommendations
AREC,5.75,5.5,7.0,5.0,4.0,,1970-01-01,20585.0,yfinance.info/recommendations
ARES,144.41176,142.0,190.0,114.0,17.0,1.94118,1970-01-01,20585.0,yfinance.info/recommendations
ARKR,,,,,,,,,yfinance.info/recommendations
ARL,,,,,,,,,yfinance.info/recommendations
ARLO,21.75,22.0,24.0,19.0,4.0,1.25,1970-01-01,20585.0,yfinance.info/recommendations
ARMK,47.625,48.0,52.0,35.0,16.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
ARRY,10.22727,10.0,16.0,8.0,22.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
ARTL,,,,,,,,,yfinance.info/recommendations
ARTV,17.8,18.0,23.0,10.0,5.0,1.16667,1970-01-01,20585.0,yfinance.info/recommendations
ARW,186.75,192.5,240.0,122.0,4.0,3.0,1970-01-01,20585.0,yfinance.info/recommendations
ARWR,86.66667,91.5,110.0,35.0,12.0,1.61538,1970-01-01,20585.0,yfinance.info/recommendations
ASAN,9.51946,9.0,15.0,5.75304,13.0,2.66667,1970-01-01,20585.0,yfinance.info/recommendations
ASBP,,,,,,,,,yfinance.info/recommendations
ASGN,33.33333,33.0,38.0,28.0,6.0,3.28571,1970-01-01,20585.0,yfinance.info/recommendations
ASIC,26.6,27.0,27.0,26.0,5.0,1.8,1970-01-01,20585.0,yfinance.info/recommendations
ASPN,5.75,5.75,8.0,4.0,5.0,1.83333,1970-01-01,20585.0,yfinance.info/recommendations
ASRV,,,,,,,,,yfinance.info/recommendations
ASTC,,,,,,,,,yfinance.info/recommendations
ASTE,71.0,69.0,82.0,64.0,4.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
ASTS,83.9,82.5,117.0,41.2,8.0,2.6,1970-01-01,20585.0,yfinance.info/recommendations
ASUR,13.33333,13.0,15.0,11.0,9.0,1.22222,1970-01-01,20585.0,yfinance.info/recommendations
ATEN,29.855,30.0,32.0,28.13,6.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
ATI,179.55556,175.0,194.0,170.0,9.0,1.11111,1970-01-01,20585.0,yfinance.info/recommendations
ATLC,101.4,102.0,105.0,98.0,5.0,1.2,1970-01-01,20585.0,yfinance.info/recommendations
ATLO,31.0,31.0,31.0,31.0,1.0,3.0,1970-01-01,20585.0,yfinance.info/recommendations
ATLX,12.5,12.5,12.5,12.5,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
ATNI,69.0,69.0,69.0,69.0,1.0,0.0,1970-01-01,20585.0,yfinance.info/recommendations
ATO,190.27274,192.0,206.0,165.0,11.0,2.85714,1970-01-01,20585.0,yfinance.info/recommendations
ATON,2.0,2.0,2.0,2.0,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
ATRA,11.66667,13.0,18.0,4.0,3.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
ATRC,47.0,47.5,55.0,36.0,8.0,1.77778,1970-01-01,20585.0,yfinance.info/recommendations
ATRO,86.576,91.0,107.0,54.88,5.0,,1970-01-01,20585.0,yfinance.info/recommendations
AUID,,,,,,,,,yfinance.info/recommendations
AUR,10.39889,12.0,15.0,3.59,9.0,2.2,1970-01-01,20585.0,yfinance.info/recommendations
AVAH,9.6,9.75,13.0,7.0,10.0,,1970-01-01,20585.0,yfinance.info/recommendations
AVAV,309.87708,305.0,450.0,235.0,17.0,1.63158,1970-01-01,20585.0,yfinance.info/recommendations
AVB,194.4,191.0,221.0,172.0,20.0,2.52174,1970-01-01,20585.0,yfinance.info/recommendations
AVBC,24.0,24.0,24.0,24.0,1.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
AVGO,475.49295,477.5,630.0,360.0,42.0,1.28261,1970-01-01,20585.0,yfinance.info/recommendations
AVNT,48.14286,47.0,52.0,43.0,7.0,1.57143,1970-01-01,20585.0,yfinance.info/recommendations
AVTR,9.92308,9.0,19.0,7.0,13.0,2.8,1970-01-01,20585.0,yfinance.info/recommendations
AVXL,22.0,22.0,24.0,20.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
AVY,200.3,201.0,221.0,175.0,10.0,1.54545,1970-01-01,20585.0,yfinance.info/recommendations
AWK,137.27274,137.0,155.0,124.0,11.0,2.76923,1970-01-01,20585.0,yfinance.info/recommendations
AWRE,,,,,,,,,yfinance.info/recommendations
AX,110.16667,110.0,114.0,105.0,6.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
AXGN,50.77778,50.0,55.0,48.0,9.0,1.22222,1970-01-01,20585.0,yfinance.info/recommendations
AXON,662.0378,675.0,825.0,409.68,18.0,1.6,1970-01-01,20585.0,yfinance.info/recommendations
AXP,361.57135,351.285,450.0,285.0,22.0,2.37037,1970-01-01,20585.0,yfinance.info/recommendations
AXSM,270.27667,272.0,328.81,200.0,21.0,1.2381,1970-01-01,20585.0,yfinance.info/recommendations
AYTU,9.33333,7.0,14.0,7.0,3.0,,1970-01-01,20585.0,yfinance.info/recommendations
AZO,4204.7393,4300.0,4800.0,3000.0,23.0,,1970-01-01,20585.0,yfinance.info/recommendations
BA,269.52,270.0,300.0,230.0,25.0,1.62963,1970-01-01,20585.0,yfinance.info/recommendations
BAC,62.97826,62.0,71.0,57.5,23.0,1.48,1970-01-01,20585.0,yfinance.info/recommendations
BAER,3.925,3.925,4.5,3.35,2.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
BALL,70.78571,71.5,77.0,60.0,14.0,1.66667,1970-01-01,20585.0,yfinance.info/recommendations
BAP,360.45816,360.0,412.0,290.0,13.0,1.78571,1970-01-01,20585.0,yfinance.info/recommendations
BATRK,59.8,63.0,75.0,45.0,5.0,,1970-01-01,20585.0,yfinance.info/recommendations
BAX,22.11538,20.0,40.0,18.0,13.0,2.66667,1970-01-01,20585.0,yfinance.info/recommendations
BBCP,8.0,8.0,8.0,8.0,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
BBIO,101.86609,100.0,157.0,80.0,23.0,1.36364,1970-01-01,20585.0,yfinance.info/recommendations
BBNX,20.27273,20.0,32.0,14.0,11.0,,1970-01-01,20585.0,yfinance.info/recommendations
BBVA,22.52,20.0,28.56,19.0,3.0,2.66667,1970-01-01,20585.0,yfinance.info/recommendations
BBY,72.5,71.0,90.0,59.0,20.0,2.54167,1970-01-01,20585.0,yfinance.info/recommendations
BC,89.82353,90.0,120.0,76.0,17.0,2.1,1970-01-01,20585.0,yfinance.info/recommendations
BCAB,,,,,,,,,yfinance.info/recommendations
BCBP,10.83333,11.0,11.0,10.5,3.0,2.33333,1970-01-01,20585.0,yfinance.info/recommendations
BCDA,15.5,15.5,25.0,6.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
BCE,27.813377,26.209589,32.845364,24.385172,3.0,2.61111,1970-01-01,20585.0,yfinance.info/recommendations
BCG,,,,,,,,,yfinance.info/recommendations
BCS,26.93333,26.0,31.0,23.8,3.0,2.33333,1970-01-01,20585.0,yfinance.info/recommendations
BDTX,9.85714,10.0,14.0,7.0,7.0,1.44444,1970-01-01,20585.0,yfinance.info/recommendations
BDX,183.2857,176.0,225.0,156.0,14.0,2.1875,1970-01-01,20585.0,yfinance.info/recommendations
BEAM,51.13333,47.0,80.0,26.0,15.0,1.29412,1970-01-01,20585.0,yfinance.info/recommendations
BEAT,5.83333,5.5,8.0,4.0,3.0,1.75,1970-01-01,20585.0,yfinance.info/recommendations
BEEP,6.16667,6.5,7.0,5.0,3.0,,1970-01-01,20585.0,yfinance.info/recommendations
BELFA,322.0,322.0,322.0,322.0,1.0,1.25,1970-01-01,20585.0,yfinance.info/recommendations
BEN,30.54545,31.0,37.0,24.0,11.0,2.81818,1970-01-01,20585.0,yfinance.info/recommendations
BF-A,,,,,,,,,yfinance.info/recommendations
BF-B,28.62667,30.0,37.0,20.0,15.0,2.94118,1970-01-01,20585.0,yfinance.info/recommendations
BFAM,92.55556,95.0,105.0,70.0,9.0,2.33333,1970-01-01,20585.0,yfinance.info/recommendations
BFC,158.5,158.5,160.0,157.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
BFLY,5.6875,5.75,6.0,5.25,4.0,1.0,1970-01-01,20585.0,yfinance.info/recommendations
BFS,43.5,43.5,47.0,40.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
BFST,32.4,32.5,33.0,31.0,5.0,1.2,1970-01-01,20585.0,yfinance.info/recommendations
BGMS,,,,,,,,,yfinance.info/recommendations
BGS,5.2,5.0,6.0,4.0,5.0,3.66667,1970-01-01,20585.0,yfinance.info/recommendations
BH,,,,,,,,,yfinance.info/recommendations
BHC,7.57143,8.0,9.0,6.0,7.0,2.88889,1970-01-01,20585.0,yfinance.info/recommendations
BIAF,,,,,,,,,yfinance.info/recommendations
BIIB,217.02827,214.0,275.0,150.0,29.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
BIVI,,,,,,,,,yfinance.info/recommendations
BJ,104.6,105.0,120.0,74.0,20.0,2.13043,1970-01-01,20585.0,yfinance.info/recommendations
BJRI,44.44444,44.0,50.0,38.0,9.0,2.54545,1970-01-01,20585.0,yfinance.info/recommendations
BK,142.64285,144.5,156.0,120.0,14.0,2.125,1970-01-01,20585.0,yfinance.info/recommendations
BKE,53.0,53.0,53.0,53.0,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
BKKT,22.0,22.0,22.0,22.0,1.0,,1970-01-01,20585.0,yfinance.info/recommendations
BKNG,224.40572,220.0,298.0,175.0,35.0,1.54054,1970-01-01,20585.0,yfinance.info/recommendations
BKR,70.80952,73.0,85.0,48.0,21.0,1.77273,1970-01-01,20585.0,yfinance.info/recommendations
BL,44.76923,40.0,70.0,32.0,13.0,2.53333,1970-01-01,20585.0,yfinance.info/recommendations
BLBD,81.71429,82.0,90.0,73.0,7.0,1.57143,1970-01-01,20585.0,yfinance.info/recommendations
BLDR,97.38095,95.0,133.0,76.0,21.0,2.05,1970-01-01,20585.0,yfinance.info/recommendations
BLIN,4.62,4.62,4.62,4.62,1.0,,,,yfinance.info/recommendations
BLK,1254.125,1250.0,1393.0,1140.0,16.0,,1970-01-01,20585.0,yfinance.info/recommendations
BLKB,51.0,50.0,65.0,45.0,5.0,2.2,1970-01-01,20585.0,yfinance.info/recommendations
BLNE,4.5,4.5,4.5,4.5,1.0,,,,yfinance.info/recommendations
BLNK,2.25,1.5,5.0,1.0,4.0,2.2,1970-01-01,20585.0,yfinance.info/recommendations
BMBL,4.36667,4.25,5.0,3.5,12.0,3.0625,1970-01-01,20585.0,yfinance.info/recommendations
BMI,147.0,150.0,169.0,110.0,9.0,,1970-01-01,20585.0,yfinance.info/recommendations
BMO,141.76245,142.27158,155.89894,127.11683,3.0,2.71429,1970-01-01,20585.0,yfinance.info/recommendations
BMRN,90.625,92.0,120.0,55.0,24.0,1.625,1970-01-01,20585.0,yfinance.info/recommendations
BMY,63.32,65.0,75.0,40.0,25.0,2.51724,1970-01-01,20585.0,yfinance.info/recommendations
BNED,,,,,,,1970-01-01,20585.0,yfinance.info/recommendations
BNGO,5.0,5.0,6.0,4.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
BODI,14.75,15.0,19.0,10.0,4.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
BOKF,144.0,144.0,165.0,130.0,9.0,2.66667,1970-01-01,20585.0,yfinance.info/recommendations
BOOT,235.57143,235.5,282.0,195.0,14.0,1.25,1970-01-01,20585.0,yfinance.info/recommendations
BOTJ,,,,,,,,,yfinance.info/recommendations
BOW,29.85714,30.0,35.0,25.0,7.0,2.14286,1970-01-01,20585.0,yfinance.info/recommendations
BOX,32.25,32.5,45.0,25.0,8.0,,1970-01-01,20585.0,yfinance.info/recommendations
BPRN,39.25,39.25,40.5,38.0,2.0,2.33333,1970-01-01,20585.0,yfinance.info/recommendations
BR,206.5,207.0,255.0,165.0,8.0,2.22222,1970-01-01,20585.0,yfinance.info/recommendations
BRBR,16.35714,13.0,34.0,10.0,14.0,2.0625,1970-01-01,20585.0,yfinance.info/recommendations
BRC,102.0,102.0,106.0,98.0,2.0,2.0,1970-01-01,20585.0,yfinance.info/recommendations
BRCB,22.71429,22.0,27.0,16.0,7.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
BRK-B,520.3333,510.0,570.0,481.0,3.0,1.75,1970-01-01,20585.0,yfinance.info/recommendations
BRO,73.8,72.0,90.0,65.0,15.0,2.61111,1970-01-01,20585.0,yfinance.info/recommendations
BROS,76.72,75.0,95.0,61.0,25.0,1.26923,1970-01-01,20585.0,yfinance.info/recommendations
BRT,18.33333,19.5,20.0,15.5,3.0,,1970-01-01,20585.0,yfinance.info/recommendations
BRTX,8.0,8.0,15.0,1.0,2.0,,1970-01-01,20585.0,yfinance.info/recommendations
BRX,32.66667,32.5,35.0,31.0,18.0,1.5,1970-01-01,20585.0,yfinance.info/recommendations
BSLK,,,,,,,,,yfinance.info/recommendations
BSX,85.1875,84.5,110.0,60.0,32.0,1.36364,1970-01-01,20585.0,yfinance.info/recommendations
BTG,6.6,7.0,7.5,5.0,5.0,2.30769,1970-01-01,20585.0,yfinance.info/recommendations
BTM,23.46667,28.00001,29.40001,13.0,3.0,,1970-01-01,20585.0,yfinance.info/recommendations
BTU,35.58333,36.5,40.0,30.0,6.0,1.66667,1970-01-01,20585.0,yfinance.info/recommendations
BUSE,28.57143,28.0,30.0,27.0,7.0,2.28571,1970-01-01,20585.0,yfinance.info/recommendations
BVFL,,,,,,,,,yfinance.info/recommendations
BWA,67.93333,68.0,81.0,48.0,15.0,2.06667,1970-01-01,20585.0,yfinance.info/recommendations
BWB,22.125,22.25,23.0,21.0,4.0,1.75,1970-01-01,20585.0,yfinance.info/recommendations
BWFG,54.5,54.5,58.0,51.0,2.0,2.66667,1970-01-01,20585.0,yfinance.info/recommendations
BWIN,29.55556,26.0,40.0,23.0,9.0,1.9,1970-01-01,20585.0,yfinance.info/recommendations
BWMN,48.33333,48.5,58.0,40.0,6.0,1.33333,1970-01-01,20585.0,yfinance.info/recommendations
BX,143.7,141.0,190.0,116.0,20.0,2.04545,1970-01-01,20585.0,yfinance.info/recommendations
BXC,73.33333,75.0,80.0,65.0,3.0,1.66667,1970-01-01,20585.0,yfinance.info/recommendations
BXMT,21.0,21.0,23.0,19.5,7.0,1.875,1970-01-01,20585.0,yfinance.info/recommendations
BXP,69.4,68.0,89.0,58.0,20.0,2.18182,1970-01-01,20585.0,yfinance.info/recommendations
